,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,formula,target
25833,25833,25833,25833,25833,25833,25833,25833,25833,25833,25833,25833,La2HgRu,50
25834,25834,25834,25834,25834,25834,25834,25834,25834,25834,25834,25834,Ni3Os,55
25835,25835,25835,25835,25835,25835,25835,25835,25835,25835,25835,25835,CdAgAu2,85
25836,25836,25836,25836,25836,25836,25836,25836,25836,25836,25836,25836,HfNb2VC4,40
25837,25837,25837,25837,25837,25837,25837,25837,25837,25837,25837,25837,BeZnCl,50
25838,25838,25838,25838,25838,25838,25838,25838,25838,25838,25838,25838,K3I,40
25839,25839,25839,25839,25839,25839,25839,25839,25839,25839,25839,25839,Ac2IrRh,85
25840,25840,25840,25840,25840,25840,25840,25840,25840,25840,25840,25840,MgHg2,65
25841,25841,25841,25841,25841,25841,25841,25841,25841,25841,25841,25841,K2LiInCl6,25
25842,25842,25842,25842,25842,25842,25842,25842,25842,25842,25842,25842,Cu2GePbSe4,25
25843,25843,25843,25843,25843,25843,25843,25843,25843,25843,25843,25843,Ba4MoIr,50
25844,25844,25844,25844,25844,25844,25844,25844,25844,25844,25844,25844,PrTc,60
25845,25845,25845,25845,25845,25845,25845,25845,25845,25845,25845,25845,CeEr3S6,25
25846,25846,25846,25846,25846,25846,25846,25846,25846,25846,25846,25846,InSb3,125
25847,25847,25847,25847,25847,25847,25847,25847,25847,25847,25847,25847,Pm2IrPt,70
25848,25848,25848,25848,25848,25848,25848,25848,25848,25848,25848,25848,Ta2FeO6,30
25849,25849,25849,25849,25849,25849,25849,25849,25849,25849,25849,25849,Ba4SbPd,85
25850,25850,25850,25850,25850,25850,25850,25850,25850,25850,25850,25850,Sr3LaZnRuO8,25
25851,25851,25851,25851,25851,25851,25851,25851,25851,25851,25851,25851,Pd5Pb3,55
25852,25852,25852,25852,25852,25852,25852,25852,25852,25852,25852,25852,InOF2,55
25853,25853,25853,25853,25853,25853,25853,25853,25853,25853,25853,25853,NaPS3,30
25854,25854,25854,25854,25854,25854,25854,25854,25854,25854,25854,25854,CuSnS3,45
25855,25855,25855,25855,25855,25855,25855,25855,25855,25855,25855,25855,HoFeGe2,55
25856,25856,25856,25856,25856,25856,25856,25856,25856,25856,25856,25856,NdSnRh,50
25857,25857,25857,25857,25857,25857,25857,25857,25857,25857,25857,25857,Ti3FeCu2S8,40
25858,25858,25858,25858,25858,25858,25858,25858,25858,25858,25858,25858,NaSbO3,30
25859,25859,25859,25859,25859,25859,25859,25859,25859,25859,25859,25859,GeTe4Pb3,45
25860,25860,25860,25860,25860,25860,25860,25860,25860,25860,25860,25860,LiSc,35
25861,25861,25861,25861,25861,25861,25861,25861,25861,25861,25861,25861,CaPu7,40
25862,25862,25862,25862,25862,25862,25862,25862,25862,25862,25862,25862,BaGa2SiS6,30
25863,25863,25863,25863,25863,25863,25863,25863,25863,25863,25863,25863,TmMgIn,75
25864,25864,25864,25864,25864,25864,25864,25864,25864,25864,25864,25864,SbCl6O2,50
25865,25865,25865,25865,25865,25865,25865,25865,25865,25865,25865,25865,NaBe2Ga,105
25866,25866,25866,25866,25866,25866,25866,25866,25866,25866,25866,25866,U3Ir,50
25867,25867,25867,25867,25867,25867,25867,25867,25867,25867,25867,25867,KMnCl,25
25868,25868,25868,25868,25868,25868,25868,25868,25868,25868,25868,25868,Tm3In,60
25869,25869,25869,25869,25869,25869,25869,25869,25869,25869,25869,25869,PrTa3O9,25
25870,25870,25870,25870,25870,25870,25870,25870,25870,25870,25870,25870,Fe3NiP4,40
25871,25871,25871,25871,25871,25871,25871,25871,25871,25871,25871,25871,Sm2Se3O9,25
25872,25872,25872,25872,25872,25872,25872,25872,25872,25872,25872,25872,TaInO3,50
25873,25873,25873,25873,25873,25873,25873,25873,25873,25873,25873,25873,Rb2V3O8,30
25874,25874,25874,25874,25874,25874,25874,25874,25874,25874,25874,25874,Na2LiBiCl6,25
25875,25875,25875,25875,25875,25875,25875,25875,25875,25875,25875,25875,MnAlPt2,65
25876,25876,25876,25876,25876,25876,25876,25876,25876,25876,25876,25876,LaFe2Si2,40
25877,25877,25877,25877,25877,25877,25877,25877,25877,25877,25877,25877,MnTc2Mo,70
25878,25878,25878,25878,25878,25878,25878,25878,25878,25878,25878,25878,SiH12C2N6F6,15
25879,25879,25879,25879,25879,25879,25879,25879,25879,25879,25879,25879,PrBi2IO4,35
25880,25880,25880,25880,25880,25880,25880,25880,25880,25880,25880,25880,PrGa2Ni2,40
25881,25881,25881,25881,25881,25881,25881,25881,25881,25881,25881,25881,Ho2OsPd,50
25882,25882,25882,25882,25882,25882,25882,25882,25882,25882,25882,25882,Mo3Se4S2,25
25883,25883,25883,25883,25883,25883,25883,25883,25883,25883,25883,25883,Na3InCl6,25
25884,25884,25884,25884,25884,25884,25884,25884,25884,25884,25884,25884,TcNi3,55
25885,25885,25885,25885,25885,25885,25885,25885,25885,25885,25885,25885,CaH8Cl2O4,25
25886,25886,25886,25886,25886,25886,25886,25886,25886,25886,25886,25886,Y2MgNi2,50
25887,25887,25887,25887,25887,25887,25887,25887,25887,25887,25887,25887,TbLi8O6,30
25888,25888,25888,25888,25888,25888,25888,25888,25888,25888,25888,25888,BaNdCuBO5,70
25889,25889,25889,25889,25889,25889,25889,25889,25889,25889,25889,25889,Pd3S,70
25890,25890,25890,25890,25890,25890,25890,25890,25890,25890,25890,25890,BaHO,30
25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,25891,TiFe2Si,30
25892,25892,25892,25892,25892,25892,25892,25892,25892,25892,25892,25892,NaZn3,35
25893,25893,25893,25893,25893,25893,25893,25893,25893,25893,25893,25893,BaCd2P2,40
25894,25894,25894,25894,25894,25894,25894,25894,25894,25894,25894,25894,LiY2In,60
25895,25895,25895,25895,25895,25895,25895,25895,25895,25895,25895,25895,BeCo4Tc,35
25896,25896,25896,25896,25896,25896,25896,25896,25896,25896,25896,25896,Hg3S2F2,30
25897,25897,25897,25897,25897,25897,25897,25897,25897,25897,25897,25897,H2C2S,25
25898,25898,25898,25898,25898,25898,25898,25898,25898,25898,25898,25898,Be2ZnW,35
25899,25899,25899,25899,25899,25899,25899,25899,25899,25899,25899,25899,ThPaTc2,45
25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,Y2MgTiO6,25
25901,25901,25901,25901,25901,25901,25901,25901,25901,25901,25901,25901,MnPO4F,40
25902,25902,25902,25902,25902,25902,25902,25902,25902,25902,25902,25902,S31O,35
25903,25903,25903,25903,25903,25903,25903,25903,25903,25903,25903,25903,GeS2,45
25904,25904,25904,25904,25904,25904,25904,25904,25904,25904,25904,25904,SrHg2Bi,80
25905,25905,25905,25905,25905,25905,25905,25905,25905,25905,25905,25905,Ba4SiTc,55
25906,25906,25906,25906,25906,25906,25906,25906,25906,25906,25906,25906,MoS2I2,30
25907,25907,25907,25907,25907,25907,25907,25907,25907,25907,25907,25907,CaTm2O4,25
25908,25908,25908,25908,25908,25908,25908,25908,25908,25908,25908,25908,DySnPt,50
25909,25909,25909,25909,25909,25909,25909,25909,25909,25909,25909,25909,YBr2O,45
25910,25910,25910,25910,25910,25910,25910,25910,25910,25910,25910,25910,SmDy,30
25911,25911,25911,25911,25911,25911,25911,25911,25911,25911,25911,25911,Li3Ti4O8,40
25912,25912,25912,25912,25912,25912,25912,25912,25912,25912,25912,25912,Na3AlTe3,40
25913,25913,25913,25913,25913,25913,25913,25913,25913,25913,25913,25913,NaSi2Au2,35
25914,25914,25914,25914,25914,25914,25914,25914,25914,25914,25914,25914,Be2CdNi,80
25915,25915,25915,25915,25915,25915,25915,25915,25915,25915,25915,25915,La2TlAg,80
25916,25916,25916,25916,25916,25916,25916,25916,25916,25916,25916,25916,Li2GeF6,20
25917,25917,25917,25917,25917,25917,25917,25917,25917,25917,25917,25917,Ti3Cu,35
25918,25918,25918,25918,25918,25918,25918,25918,25918,25918,25918,25918,NaSnN,35
25919,25919,25919,25919,25919,25919,25919,25919,25919,25919,25919,25919,BeCdSb2,125
25920,25920,25920,25920,25920,25920,25920,25920,25920,25920,25920,25920,TlGa,40
25921,25921,25921,25921,25921,25921,25921,25921,25921,25921,25921,25921,NaZr2CuF11,20
25922,25922,25922,25922,25922,25922,25922,25922,25922,25922,25922,25922,NaMnO2,70
25923,25923,25923,25923,25923,25923,25923,25923,25923,25923,25923,25923,Sr4MgFe2S2O6,40
25924,25924,25924,25924,25924,25924,25924,25924,25924,25924,25924,25924,U3O7,25
25925,25925,25925,25925,25925,25925,25925,25925,25925,25925,25925,25925,Cr3CuP4O16,20
25926,25926,25926,25926,25926,25926,25926,25926,25926,25926,25926,25926,Tb3In,60
25927,25927,25927,25927,25927,25927,25927,25927,25927,25927,25927,25927,Na2CaC2O6,25
25928,25928,25928,25928,25928,25928,25928,25928,25928,25928,25928,25928,ScCoSn,40
25929,25929,25929,25929,25929,25929,25929,25929,25929,25929,25929,25929,Ba2CdIn,45
25930,25930,25930,25930,25930,25930,25930,25930,25930,25930,25930,25930,MnTlI3,25
25931,25931,25931,25931,25931,25931,25931,25931,25931,25931,25931,25931,SrLi2In,60
25932,25932,25932,25932,25932,25932,25932,25932,25932,25932,25932,25932,Cr3Fe2Sb3O16,25
25933,25933,25933,25933,25933,25933,25933,25933,25933,25933,25933,25933,Li2MnBPO7,30
25934,25934,25934,25934,25934,25934,25934,25934,25934,25934,25934,25934,Ti2AlZn,65
25935,25935,25935,25935,25935,25935,25935,25935,25935,25935,25935,25935,DyIn5Co,65
25936,25936,25936,25936,25936,25936,25936,25936,25936,25936,25936,25936,SrBePd,55
25937,25937,25937,25937,25937,25937,25937,25937,25937,25937,25937,25937,Ho2TlCd,60
25938,25938,25938,25938,25938,25938,25938,25938,25938,25938,25938,25938,Tl3S2O8,35
25939,25939,25939,25939,25939,25939,25939,25939,25939,25939,25939,25939,K4MgCu3F12,40
25940,25940,25940,25940,25940,25940,25940,25940,25940,25940,25940,25940,Ba2Ti5Bi4O18,35
25941,25941,25941,25941,25941,25941,25941,25941,25941,25941,25941,25941,TbGaFe,35
25942,25942,25942,25942,25942,25942,25942,25942,25942,25942,25942,25942,TbAgPb,70
25943,25943,25943,25943,25943,25943,25943,25943,25943,25943,25943,25943,TlCN2,45
25944,25944,25944,25944,25944,25944,25944,25944,25944,25944,25944,25944,PdAu2F8,25
25945,25945,25945,25945,25945,25945,25945,25945,25945,25945,25945,25945,Li3Co2NiO6,30
25946,25946,25946,25946,25946,25946,25946,25946,25946,25946,25946,25946,YbMn2Si2,40
25947,25947,25947,25947,25947,25947,25947,25947,25947,25947,25947,25947,TaO3,60
25948,25948,25948,25948,25948,25948,25948,25948,25948,25948,25948,25948,LiPO,45
25949,25949,25949,25949,25949,25949,25949,25949,25949,25949,25949,25949,NaAs2Rh2,40
25950,25950,25950,25950,25950,25950,25950,25950,25950,25950,25950,25950,Li2SnO3,25
25951,25951,25951,25951,25951,25951,25951,25951,25951,25951,25951,25951,FeCo2N2,55
25952,25952,25952,25952,25952,25952,25952,25952,25952,25952,25952,25952,DySbTe3,25
25953,25953,25953,25953,25953,25953,25953,25953,25953,25953,25953,25953,CaMgSn,50
25954,25954,25954,25954,25954,25954,25954,25954,25954,25954,25954,25954,Zn2NiRh,50
25955,25955,25955,25955,25955,25955,25955,25955,25955,25955,25955,25955,Pu3Th,25
25956,25956,25956,25956,25956,25956,25956,25956,25956,25956,25956,25956,ThFeNi4,40
25957,25957,25957,25957,25957,25957,25957,25957,25957,25957,25957,25957,TmMgCd2,80
25958,25958,25958,25958,25958,25958,25958,25958,25958,25958,25958,25958,PmGe3,90
25959,25959,25959,25959,25959,25959,25959,25959,25959,25959,25959,25959,KV2CrO7,30
25960,25960,25960,25960,25960,25960,25960,25960,25960,25960,25960,25960,SnH14C8O4,20
25961,25961,25961,25961,25961,25961,25961,25961,25961,25961,25961,25961,Ge2Bi2Te5,45
25962,25962,25962,25962,25962,25962,25962,25962,25962,25962,25962,25962,MnSnPd2,45
25963,25963,25963,25963,25963,25963,25963,25963,25963,25963,25963,25963,Ce2BiO2,35
25964,25964,25964,25964,25964,25964,25964,25964,25964,25964,25964,25964,Pu7Hg,35
25965,25965,25965,25965,25965,25965,25965,25965,25965,25965,25965,25965,TlCoAs2,50
25966,25966,25966,25966,25966,25966,25966,25966,25966,25966,25966,25966,CaBe2Nb,65
25967,25967,25967,25967,25967,25967,25967,25967,25967,25967,25967,25967,Li4Mn5Fe3O16,30
25968,25968,25968,25968,25968,25968,25968,25968,25968,25968,25968,25968,TbBi5,60
25969,25969,25969,25969,25969,25969,25969,25969,25969,25969,25969,25969,KSnN,30
25970,25970,25970,25970,25970,25970,25970,25970,25970,25970,25970,25970,NaZnAsH4O6,30
25971,25971,25971,25971,25971,25971,25971,25971,25971,25971,25971,25971,LaFeSb2,75
25972,25972,25972,25972,25972,25972,25972,25972,25972,25972,25972,25972,LiAgO2,40
25973,25973,25973,25973,25973,25973,25973,25973,25973,25973,25973,25973,Li3YBi2,40
25974,25974,25974,25974,25974,25974,25974,25974,25974,25974,25974,25974,Li3Cr3SiO8,25
25975,25975,25975,25975,25975,25975,25975,25975,25975,25975,25975,25975,ErTlRh2,40
25976,25976,25976,25976,25976,25976,25976,25976,25976,25976,25976,25976,SbOF3,15
25977,25977,25977,25977,25977,25977,25977,25977,25977,25977,25977,25977,CrFeBi2O6,30
25978,25978,25978,25978,25978,25978,25978,25978,25978,25978,25978,25978,HfH,60
25979,25979,25979,25979,25979,25979,25979,25979,25979,25979,25979,25979,Ga3BN4,25
25980,25980,25980,25980,25980,25980,25980,25980,25980,25980,25980,25980,PrGeRu,60
25981,25981,25981,25981,25981,25981,25981,25981,25981,25981,25981,25981,KTiO3,55
25982,25982,25982,25982,25982,25982,25982,25982,25982,25982,25982,25982,Cr3AgO8,30
25983,25983,25983,25983,25983,25983,25983,25983,25983,25983,25983,25983,BaMn2O5,45
25984,25984,25984,25984,25984,25984,25984,25984,25984,25984,25984,25984,Er3Se,40
25985,25985,25985,25985,25985,25985,25985,25985,25985,25985,25985,25985,Ce2Al3GaPd4,45
25986,25986,25986,25986,25986,25986,25986,25986,25986,25986,25986,25986,U2FeS5,25
25987,25987,25987,25987,25987,25987,25987,25987,25987,25987,25987,25987,B4W,80
25988,25988,25988,25988,25988,25988,25988,25988,25988,25988,25988,25988,HoCoGe,50
25989,25989,25989,25989,25989,25989,25989,25989,25989,25989,25989,25989,Ca5WN4O2,25
25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,Mn3Co20B6,45
25991,25991,25991,25991,25991,25991,25991,25991,25991,25991,25991,25991,TbGaI,75
25992,25992,25992,25992,25992,25992,25992,25992,25992,25992,25992,25992,UFe5Si3,45
25993,25993,25993,25993,25993,25993,25993,25993,25993,25993,25993,25993,Yb2InSn,95
25994,25994,25994,25994,25994,25994,25994,25994,25994,25994,25994,25994,CeZn5,45
25995,25995,25995,25995,25995,25995,25995,25995,25995,25995,25995,25995,YIn5Rh,45
25996,25996,25996,25996,25996,25996,25996,25996,25996,25996,25996,25996,Rb2MnP2S6,25
25997,25997,25997,25997,25997,25997,25997,25997,25997,25997,25997,25997,MgHCl,40
25998,25998,25998,25998,25998,25998,25998,25998,25998,25998,25998,25998,Be2Co2Se,30
25999,25999,25999,25999,25999,25999,25999,25999,25999,25999,25999,25999,H10C3NClO4,20
26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,Ce3I,65
26001,26001,26001,26001,26001,26001,26001,26001,26001,26001,26001,26001,ErSnGe,70
26002,26002,26002,26002,26002,26002,26002,26002,26002,26002,26002,26002,Fe3O4F2,35
26003,26003,26003,26003,26003,26003,26003,26003,26003,26003,26003,26003,COF,35
26004,26004,26004,26004,26004,26004,26004,26004,26004,26004,26004,26004,LaC,50
26005,26005,26005,26005,26005,26005,26005,26005,26005,26005,26005,26005,CeAlSi,25
26006,26006,26006,26006,26006,26006,26006,26006,26006,26006,26006,26006,NaErTi2O6,25
26007,26007,26007,26007,26007,26007,26007,26007,26007,26007,26007,26007,Y2TeS2,25
26008,26008,26008,26008,26008,26008,26008,26008,26008,26008,26008,26008,Nb3Al2Mo3,30
26009,26009,26009,26009,26009,26009,26009,26009,26009,26009,26009,26009,CaB3H3O7,25
26010,26010,26010,26010,26010,26010,26010,26010,26010,26010,26010,26010,SrBr2,30
26011,26011,26011,26011,26011,26011,26011,26011,26011,26011,26011,26011,Pt2W,65
26012,26012,26012,26012,26012,26012,26012,26012,26012,26012,26012,26012,KNa,60
26013,26013,26013,26013,26013,26013,26013,26013,26013,26013,26013,26013,NdSmFe17N3,40
26014,26014,26014,26014,26014,26014,26014,26014,26014,26014,26014,26014,Pm3Pd,50
26015,26015,26015,26015,26015,26015,26015,26015,26015,26015,26015,26015,Ba4ZrPb,40
26016,26016,26016,26016,26016,26016,26016,26016,26016,26016,26016,26016,Li6CuB4O10,20
26017,26017,26017,26017,26017,26017,26017,26017,26017,26017,26017,26017,SnRuW,40
26018,26018,26018,26018,26018,26018,26018,26018,26018,26018,26018,26018,AlN3,30
26019,26019,26019,26019,26019,26019,26019,26019,26019,26019,26019,26019,ThZr2F12,25
26020,26020,26020,26020,26020,26020,26020,26020,26020,26020,26020,26020,PrNi2As2,75
26021,26021,26021,26021,26021,26021,26021,26021,26021,26021,26021,26021,Sn3P,95
26022,26022,26022,26022,26022,26022,26022,26022,26022,26022,26022,26022,Mn28Cl,25
26023,26023,26023,26023,26023,26023,26023,26023,26023,26023,26023,26023,LiThPt2,40
26024,26024,26024,26024,26024,26024,26024,26024,26024,26024,26024,26024,Ho8I,50
26025,26025,26025,26025,26025,26025,26025,26025,26025,26025,26025,26025,TmB4Ir4,65
26026,26026,26026,26026,26026,26026,26026,26026,26026,26026,26026,26026,NaHCN2,25
26027,26027,26027,26027,26027,26027,26027,26027,26027,26027,26027,26027,AgSbSeS,60
26028,26028,26028,26028,26028,26028,26028,26028,26028,26028,26028,26028,Fe3CuSn2S8,30
26029,26029,26029,26029,26029,26029,26029,26029,26029,26029,26029,26029,Ca3MgSi2O8,30
26030,26030,26030,26030,26030,26030,26030,26030,26030,26030,26030,26030,SrLi2Ta2O7,25
26031,26031,26031,26031,26031,26031,26031,26031,26031,26031,26031,26031,Ba2ScUO6,25
26032,26032,26032,26032,26032,26032,26032,26032,26032,26032,26032,26032,Co2AsClO4,40
26033,26033,26033,26033,26033,26033,26033,26033,26033,26033,26033,26033,NaSm,20
26034,26034,26034,26034,26034,26034,26034,26034,26034,26034,26034,26034,HoNi2B2,45
26035,26035,26035,26035,26035,26035,26035,26035,26035,26035,26035,26035,Zr3Si,40
26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,YTlPd,60
26037,26037,26037,26037,26037,26037,26037,26037,26037,26037,26037,26037,SrFe2Se4O12,30
26038,26038,26038,26038,26038,26038,26038,26038,26038,26038,26038,26038,K2GeSe3,30
26039,26039,26039,26039,26039,26039,26039,26039,26039,26039,26039,26039,MnWO4,20
26040,26040,26040,26040,26040,26040,26040,26040,26040,26040,26040,26040,TiInPt2,60
26041,26041,26041,26041,26041,26041,26041,26041,26041,26041,26041,26041,Ce4SmO10,25
26042,26042,26042,26042,26042,26042,26042,26042,26042,26042,26042,26042,Ge2O,45
26043,26043,26043,26043,26043,26043,26043,26043,26043,26043,26043,26043,NaAlAs2O7,30
26044,26044,26044,26044,26044,26044,26044,26044,26044,26044,26044,26044,LuO3,75
26045,26045,26045,26045,26045,26045,26045,26045,26045,26045,26045,26045,BH12C3N,20
26046,26046,26046,26046,26046,26046,26046,26046,26046,26046,26046,26046,BaBSe2,60
26047,26047,26047,26047,26047,26047,26047,26047,26047,26047,26047,26047,Lu2MgTc,65
26048,26048,26048,26048,26048,26048,26048,26048,26048,26048,26048,26048,Na2MoO2,55
26049,26049,26049,26049,26049,26049,26049,26049,26049,26049,26049,26049,CrCo3,65
26050,26050,26050,26050,26050,26050,26050,26050,26050,26050,26050,26050,SrSi2,95
26051,26051,26051,26051,26051,26051,26051,26051,26051,26051,26051,26051,GaCuTe2,65
26052,26052,26052,26052,26052,26052,26052,26052,26052,26052,26052,26052,BaPr3,55
26053,26053,26053,26053,26053,26053,26053,26053,26053,26053,26053,26053,ErB4,90
26054,26054,26054,26054,26054,26054,26054,26054,26054,26054,26054,26054,PuSi2Cu2,25
26055,26055,26055,26055,26055,26055,26055,26055,26055,26055,26055,26055,TiSn6F16,25
26056,26056,26056,26056,26056,26056,26056,26056,26056,26056,26056,26056,FeMoClO4,60
26057,26057,26057,26057,26057,26057,26057,26057,26057,26057,26057,26057,KCu4Sb2,75
26058,26058,26058,26058,26058,26058,26058,26058,26058,26058,26058,26058,BeCoBi4,65
26059,26059,26059,26059,26059,26059,26059,26059,26059,26059,26059,26059,K2CuAsF6,25
26060,26060,26060,26060,26060,26060,26060,26060,26060,26060,26060,26060,SrInAu5,65
26061,26061,26061,26061,26061,26061,26061,26061,26061,26061,26061,26061,IrF4,20
26062,26062,26062,26062,26062,26062,26062,26062,26062,26062,26062,26062,Rb2Si3SnO9,25
26063,26063,26063,26063,26063,26063,26063,26063,26063,26063,26063,26063,LiCoPO4,50
26064,26064,26064,26064,26064,26064,26064,26064,26064,26064,26064,26064,TmCoC2,55
26065,26065,26065,26065,26065,26065,26065,26065,26065,26065,26065,26065,Ba4ZrGa,40
26066,26066,26066,26066,26066,26066,26066,26066,26066,26066,26066,26066,CaTc2Ge2,50
26067,26067,26067,26067,26067,26067,26067,26067,26067,26067,26067,26067,MnNiBi,35
26068,26068,26068,26068,26068,26068,26068,26068,26068,26068,26068,26068,ZnCO3,20
26069,26069,26069,26069,26069,26069,26069,26069,26069,26069,26069,26069,Nb2WSe6,50
26070,26070,26070,26070,26070,26070,26070,26070,26070,26070,26070,26070,YSc4Be,35
26071,26071,26071,26071,26071,26071,26071,26071,26071,26071,26071,26071,CaAu5,70
26072,26072,26072,26072,26072,26072,26072,26072,26072,26072,26072,26072,CaHoTi2O6,40
26073,26073,26073,26073,26073,26073,26073,26073,26073,26073,26073,26073,Mg3Nb6O11,20
26074,26074,26074,26074,26074,26074,26074,26074,26074,26074,26074,26074,Ga2CuAgS4,30
26075,26075,26075,26075,26075,26075,26075,26075,26075,26075,26075,26075,Mn2CrGe,30
26076,26076,26076,26076,26076,26076,26076,26076,26076,26076,26076,26076,NdMnGe,40
26077,26077,26077,26077,26077,26077,26077,26077,26077,26077,26077,26077,TlMoCl2,40
26078,26078,26078,26078,26078,26078,26078,26078,26078,26078,26078,26078,K3VS4,25
26079,26079,26079,26079,26079,26079,26079,26079,26079,26079,26079,26079,NaLi2RhF6,20
26080,26080,26080,26080,26080,26080,26080,26080,26080,26080,26080,26080,LaYBe2,70
26081,26081,26081,26081,26081,26081,26081,26081,26081,26081,26081,26081,LaBi2IO4,35
26082,26082,26082,26082,26082,26082,26082,26082,26082,26082,26082,26082,Dy2Mn2O7,60
26083,26083,26083,26083,26083,26083,26083,26083,26083,26083,26083,26083,CaGeH,60
26084,26084,26084,26084,26084,26084,26084,26084,26084,26084,26084,26084,Na2Se,35
26085,26085,26085,26085,26085,26085,26085,26085,26085,26085,26085,26085,Sr2FeH6,25
26086,26086,26086,26086,26086,26086,26086,26086,26086,26086,26086,26086,HfBe2Zn,50
26087,26087,26087,26087,26087,26087,26087,26087,26087,26087,26087,26087,Sr3Mn2N4,35
26088,26088,26088,26088,26088,26088,26088,26088,26088,26088,26088,26088,AlSiTe,25
26089,26089,26089,26089,26089,26089,26089,26089,26089,26089,26089,26089,SmSi2,105
26090,26090,26090,26090,26090,26090,26090,26090,26090,26090,26090,26090,Tb2Fe17C2,35
26091,26091,26091,26091,26091,26091,26091,26091,26091,26091,26091,26091,BeZnFe4,40
26092,26092,26092,26092,26092,26092,26092,26092,26092,26092,26092,26092,Ba5Ga5Sn,80
26093,26093,26093,26093,26093,26093,26093,26093,26093,26093,26093,26093,Mg3TiO4,55
26094,26094,26094,26094,26094,26094,26094,26094,26094,26094,26094,26094,Ca2Ti2SiGeO10,25
26095,26095,26095,26095,26095,26095,26095,26095,26095,26095,26095,26095,Zr3Se4,80
26096,26096,26096,26096,26096,26096,26096,26096,26096,26096,26096,26096,LiMnBO3,35
26097,26097,26097,26097,26097,26097,26097,26097,26097,26097,26097,26097,Ba3Li4Sn8,65
26098,26098,26098,26098,26098,26098,26098,26098,26098,26098,26098,26098,Co21Re2B6,65
26099,26099,26099,26099,26099,26099,26099,26099,26099,26099,26099,26099,MgSbF3,55
26100,26100,26100,26100,26100,26100,26100,26100,26100,26100,26100,26100,Li8IrO6,25
26101,26101,26101,26101,26101,26101,26101,26101,26101,26101,26101,26101,Sr3GaO4F,25
26102,26102,26102,26102,26102,26102,26102,26102,26102,26102,26102,26102,V3O4F2,55
26103,26103,26103,26103,26103,26103,26103,26103,26103,26103,26103,26103,LiFe2C3O9,20
26104,26104,26104,26104,26104,26104,26104,26104,26104,26104,26104,26104,H8PbC6O4,25
26105,26105,26105,26105,26105,26105,26105,26105,26105,26105,26105,26105,Ba4GaSe,70
26106,26106,26106,26106,26106,26106,26106,26106,26106,26106,26106,26106,SrLaGaO4,25
26107,26107,26107,26107,26107,26107,26107,26107,26107,26107,26107,26107,AsPO4,25
26108,26108,26108,26108,26108,26108,26108,26108,26108,26108,26108,26108,AgIO4,25
26109,26109,26109,26109,26109,26109,26109,26109,26109,26109,26109,26109,NaCdPb2,60
26110,26110,26110,26110,26110,26110,26110,26110,26110,26110,26110,26110,TiMnSb,50
26111,26111,26111,26111,26111,26111,26111,26111,26111,26111,26111,26111,SrAc3,60
26112,26112,26112,26112,26112,26112,26112,26112,26112,26112,26112,26112,Sr2RuN2,40
26113,26113,26113,26113,26113,26113,26113,26113,26113,26113,26113,26113,PrBN2,30
26114,26114,26114,26114,26114,26114,26114,26114,26114,26114,26114,26114,K4P2PdS8,30
26115,26115,26115,26115,26115,26115,26115,26115,26115,26115,26115,26115,LiScI3,70
26116,26116,26116,26116,26116,26116,26116,26116,26116,26116,26116,26116,CePIr,25
26117,26117,26117,26117,26117,26117,26117,26117,26117,26117,26117,26117,Pr3BBr3,50
26118,26118,26118,26118,26118,26118,26118,26118,26118,26118,26118,26118,SnH18C10O6,20
26119,26119,26119,26119,26119,26119,26119,26119,26119,26119,26119,26119,NiPRh,65
26120,26120,26120,26120,26120,26120,26120,26120,26120,26120,26120,26120,HfGa3,70
26121,26121,26121,26121,26121,26121,26121,26121,26121,26121,26121,26121,AcGaNi,45
26122,26122,26122,26122,26122,26122,26122,26122,26122,26122,26122,26122,Ti3Ni3O,40
26123,26123,26123,26123,26123,26123,26123,26123,26123,26123,26123,26123,ThSiS,75
26124,26124,26124,26124,26124,26124,26124,26124,26124,26124,26124,26124,Cd2S,45
26125,26125,26125,26125,26125,26125,26125,26125,26125,26125,26125,26125,TbMg3,85
26126,26126,26126,26126,26126,26126,26126,26126,26126,26126,26126,26126,Ba4FeHg,70
26127,26127,26127,26127,26127,26127,26127,26127,26127,26127,26127,26127,P3Br,40
26128,26128,26128,26128,26128,26128,26128,26128,26128,26128,26128,26128,La3Si,45
26129,26129,26129,26129,26129,26129,26129,26129,26129,26129,26129,26129,CaFeO3,55
26130,26130,26130,26130,26130,26130,26130,26130,26130,26130,26130,26130,TaMn2Ge,40
26131,26131,26131,26131,26131,26131,26131,26131,26131,26131,26131,26131,BeNbSi,65
26132,26132,26132,26132,26132,26132,26132,26132,26132,26132,26132,26132,AlBiO3,60
26133,26133,26133,26133,26133,26133,26133,26133,26133,26133,26133,26133,KNa3H4,20
